rk,player,pos,g,solo,ast,comb,tfl,sk,int,yds,avg,int_td,pd,fr,yds_2,frtd,ff,awards,Team,Year,ret,y_ret,krtd,ret_2,y_ret_2,prtd,ap_yd,xpm,xpa,xp_percent,fgm,fga,fg_percent,pts,pnt,y_p,Rk,Player,Pos,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Y/A,AY/A,Y/C,Y/G,Rate,Awards,att,y_a,td,y_g,rec,y_r,td_2,y_g_2,plays,yds_3,td_3,rush,oth_td,x2pm,sfty,pts_g
1.0,Ben Roberts,LB,13.0,55.0,52.0,107.0,7.0,0.5,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,,texas-tech,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,Ben Sauls,K,13.0,,,,,,,0.0,,0.0,,,,0.0,,,pittsburgh,2022,,,0.0,,,0.0,,47.0,47.0,100.0,20.0,24.0,83.3,107.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,8.2
1.0,Ben Sauls,K,12.0,,,,,,,0.0,,0.0,,,,0.0,,,pittsburgh,2023,,,0.0,,,0.0,,28.0,28.0,100.0,11.0,16.0,68.8,61.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,5.1
22.0,Ben Sauls,PK,14.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,pittsburgh,2021,,,0.0,,,0.0,,2.0,4.0,50.0,0.0,0.0,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.1
38.0,Ben Schultz,LB,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,illinois,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0,Ben Scott,OL,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,nebraska,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,Ben Sims,TE,14.0,,,,,,,1.0,11.3,0.0,,,361.0,0.0,,,baylor,2021,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,42.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,7.0,0.1,6.0,11.6,6.0,25.8,32.0,362.0,7.0,1.0,0.0,0.0,0.0,3.0
8.0,Ben Sims,TE,12.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,255.0,0.0,0.0,,baylor,2022,1.0,0.0,0.0,0.0,,0.0,256.0,0.0,0.0,,0.0,0.0,,24.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,4.0,0.1,3.0,8.2,3.0,21.3,32.0,256.0,4.0,1.0,0.0,0.0,0.0,2.0
10.0,Ben Sinnott,FB,12.0,,,,,,,12.0,5.4,0.0,,,15.0,0.0,,,kansas-state,2021,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,3.0,4.0,1.0,1.0,0.0,7.5,0.0,1.3,5.0,27.0,1.0,1.0,0.0,0.0,0.0,0.5
9.0,Ben Sinnott,TE,14.0,,,,,,,0.0,14.4,0.0,,,447.0,0.0,,,kansas-state,2022,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,24.0,,,,,,,,,,,,,,,,,,,,,0.0,,4.0,0.0,4.0,14.4,4.0,31.9,31.0,447.0,4.0,0.0,0.0,0.0,0.0,1.7
7.0,Ben Sinnott,TE,12.0,,,,,,,0.0,13.8,0.0,,,676.0,0.0,,,kansas-state,2023,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,36.0,,,,,,,,,,,,,,,,,,,,,0.0,,6.0,0.0,6.0,13.8,6.0,56.3,49.0,676.0,6.0,0.0,0.0,0.0,0.0,3.0
19.0,Ben Smiley III,DE,8.0,4.0,3.0,7.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,virginia,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.0,Ben Smiley III,DL,8.0,3.0,10.0,13.0,2.0,1.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,virginia,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,Ben Smiley III,DL,9.0,6.0,9.0,15.0,4.0,2.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,virginia,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,Ben Stille,DL,12.0,21.0,21.0,42.0,6.0,1.5,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,,nebraska,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.0,Ben Straatmann,LB,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,missouri,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0,Ben VanSumeren,LB,13.0,7.0,5.0,12.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,michigan-state,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,Ben VanSumeren,LB,11.0,27.0,54.0,81.0,3.0,2.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,,michigan-state,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,Ben VonGunten,K,12.0,,,,,,,0.0,,0.0,,,,0.0,,,ball-state,2022,,,0.0,,,0.0,,28.0,29.0,96.6,17.0,21.0,81.0,79.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,6.6
28.0,Ben Wilson,LB,10.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,washington-state,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,Ben Wilson,LB,13.0,9.0,6.0,15.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,washington-state,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,Ben Wooldridge,QB,10.0,,,,,,,188.0,3.9,0.0,,,0.0,0.0,,,louisiana-lafayette,2022,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,12.0,,,,,,,,,,,,,,,,,,,,,48.0,3.9,2.0,18.8,0.0,,0.0,0.0,48.0,188.0,2.0,2.0,0.0,0.0,0.0,1.2
14.0,Ben Wooldridge,QB,3.0,1.0,0.0,1.0,0.0,0.0,0.0,73.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,,louisiana-lafayette,2023,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,12.0,,,,,,,,,,,,,,,,,,,,,17.0,4.3,2.0,24.3,0.0,,0.0,0.0,17.0,73.0,2.0,2.0,0.0,0.0,0.0,4.0
20.0,Beni Ngoyi,WR,2.0,,,,,,,0.0,46.0,,,,46.0,,,,iowa-state,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1.0,46.0,0.0,23.0,1.0,46.0,0.0,,,,,
15.0,Benjamin Alexander,S,13.0,13.0,10.0,23.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,liberty,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,Benjamin Brahmer,TE,13.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,12.6,0.0,0.0,0.0,352.0,0.0,0.0,,iowa-state,2023,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,12.0,,,,,,,,,,,,,,,,,,,,,0.0,,2.0,0.0,2.0,12.6,2.0,27.1,28.0,352.0,2.0,0.0,0.0,0.0,0.0,0.9
25.0,Benjamin Hall,RB,3.0,,,,,,,69.0,4.3,,,,0.0,,,,michigan,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,4.6,0.0,23.0,1.0,0.0,0.0,0.0,16.0,69.0,0.0,,,,,
17.0,Benjamin Morrison,CB,13.0,22.0,11.0,33.0,1.0,0.0,6.0,97.0,16.2,1.0,4.0,0.0,0.0,0.0,0.0,,notre-dame,2022,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.5
11.0,Benjamin Morrison,CB,12.0,25.0,6.0,31.0,4.0,0.0,3.0,14.0,4.7,0.0,10.0,0.0,0.0,0.0,0.0,,notre-dame,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.0,Benjamin Perry,DB,3.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,louisville,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,Benjamin Perry,S,13.0,31.0,12.0,43.0,1.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,,louisville,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,Benjamin Perry,S,14.0,26.0,30.0,56.0,7.0,1.0,0.0,0.0,,0.0,4.0,0.0,0.0,0.0,0.0,,louisville,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,Benjamin Yurosek,TE,11.0,1.0,0.0,1.0,0.0,0.0,0.0,11.0,14.9,0.0,0.0,0.0,658.0,0.0,0.0,,stanford,2021,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,18.0,,,,,,,,,,,,,,,,,,,,,2.0,5.5,3.0,1.0,3.0,15.3,3.0,59.8,45.0,669.0,3.0,0.0,0.0,0.0,0.0,1.6
11.0,Benjamin Yurosek,TE,12.0,,,,,,,50.0,9.9,0.0,,,445.0,0.0,,,stanford,2022,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,8.0,,,,,,,,,,,,,,,,,,,,,1.0,50.0,1.0,4.2,1.0,9.1,1.0,37.1,50.0,495.0,1.0,0.0,0.0,1.0,0.0,0.7
7.0,Benjamin Yurosek,TE,6.0,,,,,,,53.0,10.8,0.0,,,239.0,0.0,,,stanford,2023,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,11.0,4.8,1.0,8.8,1.0,14.9,1.0,39.8,27.0,292.0,1.0,0.0,0.0,0.0,0.0,1.0
9.0,Benji Gosnell,TE,13.0,,,,,,,0.0,11.4,0.0,,,137.0,0.0,,,virginia-tech,2023,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,1.0,11.4,1.0,10.5,12.0,137.0,1.0,0.0,0.0,0.0,0.0,0.5
21.0,Benji Johnson,S,10.0,7.0,4.0,11.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,new-mexico,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.0,Bennett Adler,DL,10.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,akron,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.0,Bennett Adler,DL,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,akron,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,Bennett Adler,DL,12.0,8.0,18.0,26.0,5.0,2.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,akron,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0,Bennett Galloway,RB,4.0,0.0,2.0,2.0,0.0,0.0,0.0,17.0,2.9,0.0,0.0,0.0,3.0,0.0,0.0,,louisiana-monroe,2022,1.0,31.0,0.0,0.0,,0.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.8,0.0,4.3,1.0,3.0,0.0,0.8,7.0,20.0,0.0,,,,,
12.0,Bennett Galloway,RB,10.0,,,,,,,287.0,6.7,,,,22.0,,,,louisiana-monroe,2023,2.0,13.5,0.0,0.0,,0.0,336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,6.5,0.0,28.7,2.0,11.0,0.0,2.2,46.0,309.0,0.0,,,,,
17.0,Bennett Meredith,QB,3.0,,,,,,,7.0,1.8,,,,0.0,,,,purdue,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.8,0.0,2.3,0.0,,0.0,0.0,4.0,7.0,0.0,,,,,
14.0,Bennett Walker,DB,13.0,10.0,13.0,23.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,eastern-michigan,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Bennett Williams,DB,13.0,48.0,24.0,72.0,2.0,1.0,2.0,3.0,1.5,0.0,6.0,0.0,0.0,0.0,2.0,,oregon,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.0,Bennett Williams,S,5.0,17.0,4.0,21.0,2.0,0.0,3.0,92.0,30.7,1.0,0.0,0.0,0.0,0.0,1.0,,oregon,2021,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,1.2
6.0,Benny McCray,DB,11.0,26.0,24.0,50.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,,florida-international,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1.0,20.0,0.0,1.8,1.0,20.0,0.0,,,,,
1.0,Bentlee Sanders,DB,13.0,18.0,6.0,24.0,0.0,0.0,0.0,169.0,,0.0,2.0,0.0,53.0,0.0,0.0,,nevada,2021,9.0,18.8,0.0,6.0,8.8,0.0,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,Bentlee Sanders,DB,12.0,66.0,16.0,82.0,5.0,0.0,5.0,337.0,6.8,1.0,4.0,0.0,93.0,0.0,3.0,,nevada,2022,19.0,17.7,0.0,13.0,7.2,0.0,464.0,0.0,0.0,,0.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.5
18.0,Bentley Hanshaw,TE,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,19.5,0.0,0.0,0.0,117.0,0.0,0.0,,liberty,2022,1.0,0.0,0.0,0.0,,0.0,117.0,0.0,0.0,,0.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,1.0,19.5,1.0,9.0,6.0,117.0,1.0,0.0,0.0,0.0,0.0,0.5
5.0,Bentley Hanshaw,TE,13.0,,,,,,,0.0,12.2,0.0,,,219.0,0.0,,,liberty,2023,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,36.0,,,,,,,,,,,,,,,,,,,,,0.0,,6.0,0.0,6.0,12.2,6.0,16.8,18.0,219.0,6.0,0.0,0.0,0.0,0.0,2.8
5.0,Benz Josue,LB,12.0,21.0,19.0,40.0,2.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,georgia-southern,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,Berdale Robins,DB,12.0,25.0,4.0,29.0,0.0,0.0,3.0,87.0,29.0,1.0,4.0,1.0,25.0,1.0,1.0,,nevada,2021,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,1.0
11.0,Berkeley Holman,WR,5.0,,,,,,,0.0,8.3,0.0,,,25.0,0.0,,,northwestern,2021,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,1.0,8.3,1.0,5.0,3.0,25.0,1.0,0.0,0.0,0.0,0.0,1.2
26.0,Bernard Gooden,DL,12.0,1.0,6.0,7.0,2.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,wake-forest,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,Bernard Porter,WR,10.0,,,,,,,0.0,14.3,,,,143.0,,,,buffalo,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,14.3,0.0,14.3,10.0,143.0,0.0,,,,,
1.0,Bernardo Rodriguez,P,13.0,2.0,0.0,2.0,0.0,0.0,0.0,2675.0,,0.0,0.0,0.0,0.0,0.0,0.0,,north-texas,2021,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,61.0,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Bernardo Rodriguez,P,14.0,,,,,,,2147.0,,,,,,,,,north-texas,2022,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,53.0,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,Berry Buxton III,DB,9.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,syracuse,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,Bert Auburn,K,1.0,,,,,,,0.0,,0.0,,,,0.0,,,texas,2021,,,0.0,,,0.0,,3.0,3.0,100.0,0.0,0.0,,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,3.0
2.0,Bert Auburn,K,13.0,,,,,,,0.0,,0.0,,,,0.0,,,texas,2022,,,0.0,,,0.0,,55.0,55.0,100.0,21.0,26.0,80.8,118.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,9.1
1.0,Bert Auburn,K,14.0,,,,,,,0.0,1.0,0.0,,,1.0,0.0,,,texas,2023,,,0.0,,,0.0,,56.0,56.0,100.0,29.0,35.0,82.9,143.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,1.0,0.0,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.2
1.0,Bert Emanuel Jr.,QB,4.0,,,,,,,496.0,7.4,0.0,,,0.0,0.0,,,central-michigan,2022,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,42.0,,,,,,,,,,,,,,,,,,,,,67.0,7.4,7.0,124.0,0.0,,0.0,0.0,67.0,496.0,7.0,7.0,0.0,0.0,0.0,10.5
9.0,Bert Emanuel Jr.,QB,6.0,,,,,,,220.0,4.4,0.0,,,0.0,0.0,,,central-michigan,2023,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,12.0,,,,,,,,,,,,,,,,,,,,,50.0,4.4,2.0,36.7,0.0,,0.0,0.0,50.0,220.0,2.0,2.0,0.0,0.0,0.0,2.0
36.0,Bert Hale,OL,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,louisiana-tech,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,Bhayshul Tuten,RB,13.0,1.0,0.0,1.0,0.0,0.0,0.0,863.0,5.5,0.0,0.0,0.0,239.0,0.0,0.0,,virginia-tech,2023,19.0,28.9,2.0,0.0,,0.0,1652.0,0.0,0.0,,0.0,0.0,,84.0,,,,,,,,,,,,,,,,,,,,,173.0,5.0,14.0,66.4,2.0,8.9,2.0,18.4,200.0,1102.0,12.0,10.0,0.0,0.0,0.0,6.5
5.0,Big Kat Bryant,DL,13.0,28.0,24.0,52.0,14.0,6.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,,central-florida,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Bijan Nichols,K,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,navy,2021,,,0.0,,,0.0,,28.0,28.0,100.0,15.0,19.0,78.9,73.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,6.1
7.0,Bijan Nichols,K,3.0,,,,,,,0.0,,0.0,,,,0.0,,,navy,2022,,,0.0,,,0.0,,5.0,6.0,83.3,3.0,3.0,100.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,4.7
1.0,Bijan Robinson,RB,10.0,,,,,,,1127.0,6.4,0.0,,,295.0,0.0,,,texas,2021,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,90.0,,,,,,,,,,,,,,,,,,,,,195.0,5.8,15.0,112.7,4.0,11.3,4.0,29.5,221.0,1422.0,15.0,11.0,0.0,0.0,0.0,9.0
1.0,Bijan Robinson,RB,12.0,3.0,0.0,3.0,0.0,0.0,0.0,1580.0,6.8,0.0,0.0,0.0,314.0,0.0,0.0,"H-9,AA",texas,2022,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,120.0,,,,,,,,,,,,,,,,,,,,,258.0,6.1,20.0,131.7,2.0,16.5,2.0,26.2,277.0,1894.0,20.0,18.0,0.0,0.0,0.0,10.0
8.0,Bilhal Kone,CB,12.0,30.0,12.0,42.0,2.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,,western-michigan,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,Bill Jackson,RB,10.0,1.0,0.0,1.0,0.0,0.0,0.0,186.0,5.9,0.0,0.0,0.0,2.0,0.0,0.0,,tulsa,2022,2.0,7.5,0.0,0.0,,0.0,203.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,6.0,0.0,18.6,1.0,2.0,0.0,0.2,32.0,188.0,0.0,,,,,
10.0,Bill Jackson,RB,12.0,1.0,0.0,1.0,0.0,0.0,0.0,414.0,4.7,0.0,0.0,0.0,50.0,0.0,0.0,,tulsa,2023,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,91.0,4.5,1.0,34.5,0.0,6.3,0.0,4.2,99.0,464.0,1.0,1.0,0.0,0.0,0.0,0.5
44.0,Bill Kuduk,OL,14.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,kent-state,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,Bill Norton,DL,13.0,14.0,18.0,32.0,3.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,2.0,,arizona,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,Bill Norton,DL,7.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,georgia,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.0,Bill Norton,DL,13.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,georgia,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.0,Bill Taylor,LS,13.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,rutgers,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,Billie Roberts,DL,12.0,12.0,9.0,21.0,5.0,0.5,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,,bowling-green-state,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0,Billie Roberts,DL,13.0,2.0,15.0,17.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,bowling-green-state,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.0,Billie Roberts,DL,12.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,bowling-green-state,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,Billy Atkins,QB,5.0,,,,,,,-13.0,-0.9,,,,0.0,,,,james-madison,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,-0.9,0.0,-2.6,0.0,,0.0,0.0,14.0,-13.0,0.0,,,,,
17.0,Billy Atkins,QB,4.0,,,,,,,16.0,5.3,,,,0.0,,,,james-madison,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.3,0.0,4.0,0.0,,0.0,0.0,3.0,16.0,0.0,,,,,
1.0,Billy Boehlke,P,12.0,,,,,,,1603.0,,,,,,,,,army,2022,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,42.0,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,Billy Bowens,WR,11.0,,,,,,,0.0,11.7,,,,140.0,,,,boise-state,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,12.0,11.7,0.0,12.7,12.0,140.0,0.0,,,,,
5.0,Billy Bowens,WR,14.0,1.0,0.0,1.0,0.0,0.0,0.0,12.0,14.4,0.0,0.0,0.0,462.0,0.0,0.0,,boise-state,2022,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,24.0,,,,,,,,,,,,,,,,,,,,,1.0,12.0,4.0,0.9,4.0,14.4,4.0,33.0,33.0,474.0,4.0,0.0,0.0,0.0,0.0,1.7
12.0,Billy Bowens,WR,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.7,0.0,0.0,0.0,383.0,0.0,0.0,,boise-state,2023,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,1.0,13.7,1.0,27.4,28.0,383.0,1.0,0.0,0.0,0.0,0.0,0.4
16.0,Billy Bowman,DB,11.0,14.0,8.0,22.0,2.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,1.0,,oklahoma,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
